LPCAT2	NM_017839.5	NM_017839	4.0	NM_017839.5:4
ISLR2	NM_020851.3	NM_020851	1.0	NM_020851.3:1
CFHR4	NM_001201550.3	NM_001201550	7.0	NM_001201550.3:7
CXCR1	NM_000634.3	NM_000634	5.0	NM_000634.3:5
C8G	NM_000606.3	NM_000606	3.0	NM_000606.3:3
PTPN6	NM_002831.6	NM_002831	12.0	NM_002831.6:12
CD22	NM_001771.4	NM_001771	8.0	NM_001771.4:8
CRKL	NM_005207.4	NM_005207	7.0	NM_005207.4:7
TBX21	NM_013351.2	NM_013351	5.0	NM_013351.2:5
TNFSF13	NM_003808.3	NM_003808	2.0	NM_003808.3:2
CD209	NM_021155.4	NM_021155	5.0	NM_021155.4:5
HAVCR2	NM_032782.5	NM_032782	5.0	NM_032782.5:5
RSRC1	NM_001271838.2	NM_001271838	2.0	NM_001271838.2:2
DNMBP	NM_015221.4	NM_015221	3.0	NM_015221.4:3
MYL1	NM_079420.3	NM_079420	2.0	NM_079420.3:2
PPP2R3C	NM_017917.3	NM_017917	3.0	NM_017917.3:3
ZNF142	NM_001105537.3	NM_001105537	7.0	NM_001105537.3:7;NM_001105537.4:1
UBAP1	NM_016525.5	NM_016525	8.0	NM_016525.5:8
TTC21A	NM_145755.2	NM_145755	5.0	NM_145755.2:5
MEI1	NM_152513.4	NM_152513	11.0	NM_152513.4:11
C11orf80	NM_024650.3	NM_024650	3.0	NM_024650.3:3
CDK8	NM_001260.3	NM_001260	1.0	NM_001260.3:1
SERPINA11	NM_001080451.2	NM_001080451	1.0	NM_001080451.2:1
DIXDC1	NM_001037954.4	NM_001037954	4.0	NM_001037954.4:4
RPS6	NM_001010.3	NM_001010	3.0	NM_001010.3:3
CHP1	NM_007236.5	NM_007236	1.0	NM_007236.5:1
DPYSL5	NM_020134.4	NM_020134	3.0	NM_020134.4:3
BAG6	NM_004639.3	NM_004639	6.0	NM_004639.3:6;NM_080703.3:1
FZD3	NM_017412.4	NM_017412	4.0	NM_017412.4:4
SEMA6B	NM_032108.4	NM_032108	15.0	NM_032108.4:15
BACH1	NM_001186.4	NM_001186	1.0	NM_001186.4:1
GINS3	NM_022770.4	NM_022770	1.0	NM_022770.4:1
IREB2	NM_004136.4	NM_004136	7.0	NM_004136.4:7
WIPI2	NM_015610.4	NM_015610	10.0	NM_015610.4:10
CELA2A	NM_033440.3	NM_033440	4.0	NM_033440.3:4
GRAP	NM_006613.3	NM_006613	1.0	NM_006613.3:1;NM_006613.4:1
TASP1	NM_017714.3	NM_017714	2.0	NM_017714.3:2
ARHGEF1	NM_004706.4	NM_004706	2.0	NM_004706.4:2;NM_199002.2:1
HS6ST2	NM_001077188.2	NM_001077188	4.0	NM_001077188.2:4
FAM160B1	NM_020940.4	NM_020940	1.0	NM_020940.4:1
TLL2	NM_012465.4	NM_012465	8.0	NM_012465.4:8
KCTD3	NM_016121.5	NM_016121	4.0	NM_016121.5:4
STYXL1	NM_001317785.2	NM_001317785	1.0	NM_001317785.2:1
CTTN	NM_005231.4	NM_005231	6.0	NM_005231.4:6
SULT1A1	NM_177530.2	NM_177530	1.0	NM_177530.2:1
SETD6	NM_024860.3	NM_024860	1.0	NM_024860.3:1
RLN3	NM_080864.4	NM_080864	3.0	NM_080864.4:3
TDRD12	NM_001366102.1	NM_001366102	1.0	NM_001366102.1:1
DGCR6	NM_005675.5	NM_005675	1.0	NM_005675.5:1;NM_005675.6:1
CD99	NM_002414.5	NM_002414	2.0	NM_002414.5:2
HEMK1	NM_016173.5	NM_016173	1.0	NM_016173.5:1
CCDC134	NM_024821.4	NM_024821	1.0	NM_024821.4:1
MAB21L1	NM_005584.5	NM_005584	6.0	NM_005584.5:6
MNS1	NM_018365.3	NM_018365	1.0	NM_018365.3:1;NM_018365.4:1
SLC25A11	NM_003562.5	NM_003562	5.0	NM_003562.5:5
DLST	NM_001933.5	NM_001933	2.0	NM_001933.5:2
HEPHL1	NM_001098672.2	NM_001098672	3.0	NM_001098672.2:3
OPRD1	NM_000911.4	NM_000911	1.0	NM_000911.4:1
SGMS2	NM_152621.5	NM_152621	3.0	NM_152621.5:3;NM_001136257.2:1
CDKN2C	NM_078626.3	NM_078626	2.0	NM_078626.3:2
SMARCC1	NM_003074.4	NM_003074	7.0	NM_003074.4:7
IL6ST	NM_002184.4	NM_002184	8.0	NM_002184.4:8
P4HTM	NM_177939.3	NM_177939	5.0	NM_177939.3:5
SVBP	NM_199342.4	NM_199342	2.0	NM_199342.4:2
PDXK	NM_003681.5	NM_003681	2.0	NM_003681.5:2
ALKBH8	NM_138775.3	NM_138775	1.0	NM_138775.3:2;NM_001301010.2:2
HYOU1	NM_006389.5	NM_006389	13.0	NM_006389.5:13
HSPE1	NM_002157.3	NM_002157	1.0	NM_002157.3:1
TONSL	NM_013432.5	NM_013432	16.0	NM_013432.5:16
CATSPERE	NM_001130957.2	NM_001130957	1.0	NM_001130957.2:1
CCDC141	NM_173648.4	NM_173648	34.0	NM_173648.4:34
SRA1	NM_001035235.3	NM_001035235	4.0	NM_001035235.3:4
PRORP	NM_014672.4	NM_014672	3.0	NM_014672.4:3
COX6A2	NM_005205.4	NM_005205	2.0	NM_005205.4:2
CPTP	NM_001029885.2	NM_001029885	1.0	NM_001029885.2:1
FKBP6	NM_003602.5	NM_003602	1.0	NM_003602.5:1
HSPB2	NM_001541.4	NM_001541	2.0	NM_001541.4:2
ERN2	NM_033266.4	NM_033266	6.0	NM_033266.4:6
PIK3CB	NM_006219.3	NM_006219	21.0	NM_006219.3:21;NM_001256045.1:1
AURKB	NM_004217.4	NM_004217	2.0	NM_004217.4:2
AXL	NM_021913.5	NM_021913	34.0	NM_021913.5:34
TAF8	NM_138572.3	NM_138572	2.0	NM_138572.3:2
DMRT2	NM_006557.7	NM_006557	4.0	NM_006557.7:4;NM_001370532.1:1
CPE	NM_001873.4	NM_001873	3.0	NM_001873.4:3
VCPKMT	NM_024558.3	NM_024558	1.0	NM_024558.3:1
ELOVL1	NM_022821.4	NM_022821	1.0	NM_022821.4:1
CST6	NM_001323.4	NM_001323	2.0	NM_001323.4:2
MPEG1	NM_001039396.2	NM_001039396	5.0	NM_001039396.2:5
RASGRP1	NM_005739.4	NM_005739	10.0	NM_005739.4:10
STKLD1	NM_153710.5	NM_153710	1.0	NM_153710.5:1
FRYL	NM_015030.2	NM_015030	11.0	NM_015030.2:11
UBQLN4	NM_020131.5	NM_020131	4.0	NM_020131.5:4
OPTC	NM_014359.4	NM_014359	2.0	NM_014359.4:2
TOPBP1	NM_007027.4	NM_007027	1.0	NM_007027.4:1
DGKQ	NM_001347.4	NM_001347	4.0	NM_001347.4:4
RRAGA	NM_006570.5	NM_006570	1.0	NM_006570.5:1
AKR1E2	NM_001040177.3	NM_001040177	3.0	NM_001040177.3:3
RNLS	NM_001031709.3	NM_001031709	4.0	NM_001031709.3:4
RGS6	NM_001204424.2	NM_001204424	9.0	NM_001204424.2:9
TAF15	NM_139215.3	NM_139215	15.0	NM_139215.3:15
SRCIN1	NM_025248.3	NM_025248	1.0	NM_025248.3:1
PSMC5	NM_002805.6	NM_002805	1.0	NM_002805.6:1
ENDOV	NM_173627.5	NM_173627	1.0	NM_173627.5:1
APEX2	NM_014481.4	NM_014481	5.0	NM_014481.4:5
USP34	NM_014709.4	NM_014709	11.0	NM_014709.4:11
LXN	NM_020169.4	NM_020169	7.0	NM_020169.4:7
KLHL32	NM_001323258.1	NM_001323258	1.0	NM_001323258.1:1
CNOT7	NM_013354.7	NM_013354	1.0	NM_013354.7:1
MRPL21	NM_181514.2	NM_181514	1.0	NM_181514.2:1
GLS2	NM_013267.4	NM_013267	2.0	NM_013267.4:2
SUPT6H	NM_003170.5	NM_003170	1.0	NM_003170.5:1
XAB2	NM_020196.3	NM_020196	2.0	NM_020196.3:2
ESF1	NM_016649.3	NM_016649	2.0	NM_016649.3:2
CAPG	NM_001747.4	NM_001747	4.0	NM_001747.4:4
MFN1	NM_033540.3	NM_033540	1.0	NM_033540.3:1
MTHFD2L	NM_001144978.2	NM_001144978	1.0	NM_001144978.2:1
MYL10	NM_138403.5	NM_138403	1.0	NM_138403.5:1
NCOA4	NM_001145260.1	NM_001145260	7.0	NM_001145260.1:7
SSH3	NM_017857.4	NM_017857	1.0	NM_017857.4:1
ACOT2	NM_006821.5	NM_006821	1.0	NM_006821.5:1
ACSM5	NM_017888.3	NM_017888	3.0	NM_017888.3:3
RHOT1	NM_018307.4	NM_018307	1.0	NM_018307.4:1
ZNF844	NM_001136501.3	NM_001136501	4.0	NM_001136501.3:4
GADD45GIP1	NM_052850.4	NM_052850	2.0	NM_052850.4:2
DMAC2	NM_001320839.2	NM_001320839	1.0	NM_001320839.2:1
MPST	NM_021126.6	NM_021126	1.0	NM_021126.6:1
PRR5-ARHGAP8	NM_181334.5	NM_181334	1.0	NM_181334.5:1
ASIC5	NM_017419.3	NM_017419	1.0	NM_017419.3:1
TRIM71	NM_001039111.3	NM_001039111	9.0	NM_001039111.3:9
VWA2	NM_001272046.2	NM_001272046	23.0	NM_001272046.2:23
AVIL	NM_006576.3	NM_006576	3.5	NM_006576.3:7;NM_001172697.1:2
MON1B	NM_014940.4	NM_014940	1.0	NM_014940.4:1
METTL5	NM_014168.4	NM_014168	3.0	NM_014168.4:3
GABRA5	NM_000810.4	NM_000810	13.0	NM_000810.4:13
MRM2	NM_013393.3	NM_013393	3.0	NM_013393.3:3
TARS1	NM_001258438.1	NM_001258438	1.7	NM_001258438.1:5;NM_152295.4:3
EEF1B2	NM_001959.4	NM_001959	2.0	NM_001959.4:2
TMEM63A	NM_014698.3	NM_014698	4.0	NM_014698.3:4
PDE2A	NM_002599.5	NM_002599	4.0	NM_002599.5:4
PAX7	NM_001135254.2	NM_001135254	9.0	NM_001135254.2:9
STK38	NM_007271.4	NM_007271	3.0	NM_007271.4:3
SOGA3	NM_001012279.3	NM_001012279	3.0	NM_001012279.3:3
ARFGEF1	NM_006421.5	NM_006421	10.0	NM_006421.5:10
POLR2A	NM_000937.5	NM_000937	13.0	NM_000937.5:13
NUDT2	NM_001161.5	NM_001161	1.0	NM_001161.5:1
CERS2	NM_181746.3	NM_181746	4.0	NM_181746.3:4
METTL11B	NM_001136107.1	NM_001136107	1.0	NM_001136107.1:1
HDLBP	NM_005336.5	NM_005336	17.0	NM_005336.5:17;NM_001243900.2:1
ARHGEF26	NM_015595.4	NM_015595	1.0	NM_015595.4:1
CLDN11	NM_005602.6	NM_005602	1.0	NM_005602.6:1
SATB1	NM_002971.6	NM_002971	3.0	NM_002971.6:3
MTREX	NM_015360.5	NM_015360	3.0	NM_015360.5:3
DKK3	NM_015881.5	NM_015881	2.0	NM_015881.5:2;NM_001018057.1:1
NEU3	NM_006656.6	NM_006656	1.0	NM_006656.6:1
GLT8D2	NM_031302.4	NM_031302	1.0	NM_031302.4:1
WSCD2	NM_014653.4	NM_014653	2.0	NM_014653.4:2
TAPBPL	NM_018009.5	NM_018009	1.0	NM_018009.5:1
BEGAIN	NM_001159531.1	NM_001159531	4.0	NM_001159531.1:4
ATXN2L	NM_148414.2	NM_148414	2.0	NM_148414.2:2;NM_007245.3:1
CDH5	NM_001795.5	NM_001795	3.0	NM_001795.5:3
RANBP10	NM_020850.3	NM_020850	3.0	NM_020850.3:3
CNP	NM_033133.5	NM_033133	2.0	NM_033133.5:2
SPAG9	NM_001130528.3	NM_001130528	9.0	NM_001130528.3:9
FKBP8	NM_012181.5	NM_012181	1.0	NM_012181.5:1
EMILIN3	NM_052846.2	NM_052846	1.0	NM_052846.2:1
AP2M1	NM_004068.4	NM_004068	2.0	NM_004068.4:2
PIGU	NM_080476.4	NM_080476	2.0	NM_080476.4:2
UBN2	NM_173569.4	NM_173569	9.0	NM_173569.4:9
RPL13	NM_000977.3	NM_000977	4.0	NM_000977.3:4
ARF6	NM_001663.4	NM_001663	3.0	NM_001663.4:3
HNRNPUL2	NM_001079559.3	NM_001079559	1.0	NM_001079559.3:1
SGTA	NM_003021.4	NM_003021	3.0	NM_003021.4:3
NR1D2	NM_005126.5	NM_005126	2.0	NM_005126.5:2
TBC1D9	NM_015130.3	NM_015130	5.0	NM_015130.3:5
DAGLA	NM_006133.3	NM_006133	8.0	NM_006133.3:8
WDR83	NM_001099737.3	NM_001099737	2.0	NM_001099737.3:2
NTNG2	NM_032536.4	NM_032536	14.0	NM_032536.4:14
GOT2	NM_002080.4	NM_002080	9.0	NM_002080.4:9
CELF3	NM_007185.7	NM_007185	1.0	NM_007185.7:1
COP1	NM_022457.7	NM_022457	10.0	NM_022457.7:10
TRMT1L	NM_030934.5	NM_030934	1.0	NM_030934.5:1
SFPQ	NM_005066.3	NM_005066	3.0	NM_005066.3:3
KDM4A	NM_014663.3	NM_014663	9.0	NM_014663.3:9
DEPDC1	NM_001114120.3	NM_001114120	3.0	NM_001114120.3:3
KALRN	NM_001024660.4	NM_001024660	18.0	NM_001024660.4:18
TMCC1	NM_001349272.1	NM_001349272	1.0	NM_001349272.1:1
PSMD2	NM_002808.5	NM_002808	1.0	NM_002808.5:1
IQCF5	NM_001145059.2	NM_001145059	1.0	NM_001145059.2:1
SFMBT1	NM_016329.4	NM_016329	6.0	NM_016329.4:6
H2AZ1	NM_002106.4	NM_002106	1.0	NM_002106.4:1
PHAX	NM_032177.4	NM_032177	2.0	NM_032177.4:2
PLK2	NM_006622.4	NM_006622	3.0	NM_006622.4:3
TNPO1	NM_002270.3	NM_002270	1.0	NM_002270.3:1
KLHDC3	NM_057161.4	NM_057161	1.0	NM_057161.4:1
DPPA5	NM_001025290.3	NM_001025290	1.0	NM_001025290.3:1
MGAM2	NM_001293626.2	NM_001293626	1.0	NM_001293626.2:1
ZNF777	NM_015694.3	NM_015694	1.0	NM_015694.3:1
XPO7	NM_015024.5	NM_015024	2.0	NM_015024.5:2
ANAPC2	NM_013366.4	NM_013366	3.0	NM_013366.4:3
CHST1	NM_003654.6	NM_003654	1.0	NM_003654.6:1
AMBRA1	NM_001267782.2	NM_001267782	4.0	NM_001267782.2:4
PHRF1	NM_001286581.2	NM_001286581	7.0	NM_001286581.2:7
VPS51	NM_013265.4	NM_013265	6.0	NM_013265.4:6
SIPA1	NM_006747.4	NM_006747	5.0	NM_006747.4:5
GAL3ST3	NM_033036.3	NM_033036	2.0	NM_033036.3:2
OAS3	NM_006187.4	NM_006187	4.0	NM_006187.4:4
KCNA6	NM_002235.3	NM_002235	1.0	NM_002235.3:1
DDN	NM_015086.2	NM_015086	2.0	NM_015086.2:2
NPAS3	NM_173159.3	NM_173159	15.0	NM_173159.3:15
C2CD4A	NM_207322.3	NM_207322	1.0	NM_207322.3:1
MAN2A2	NM_006122.4	NM_006122	1.0	NM_006122.4:1
CMIP	NM_198390.2	NM_198390	33.0	NM_198390.2:33
STAT5A	NM_001288718.1	NM_001288718	6.0	NM_001288718.1:6;NM_001288719.1:1
CCR10	NM_016602.3	NM_016602	3.0	NM_016602.3:3
SNF8	NM_007241.4	NM_007241	1.0	NM_007241.4:1
ZNF236	NM_007345.3	NM_007345	22.0	NM_007345.3:22;NM_001306089.1:1
ATP13A1	NM_020410.3	NM_020410	16.0	NM_020410.3:16
CLIP3	NM_015526.3	NM_015526	2.0	NM_015526.3:2
XKR7	NM_001011718.2	NM_001011718	1.0	NM_001011718.2:1
HSPA12B	NM_052970.5	NM_052970	3.0	NM_052970.5:3
DGCR8	NM_022720.7	NM_022720	22.0	NM_022720.7:22
MED15	NM_001003891.3	NM_001003891	3.0	NM_001003891.3:3
GNAZ	NM_002073.4	NM_002073	2.0	NM_002073.4:2
WDR13	NM_001347217.2	NM_001347217	6.0	NM_001347217.2:6
CDC27	NM_001256.6	NM_001256	2.0	NM_001256.6:2
IRS4	NM_003604.2	NM_003604	9.0	NM_003604.2:9
HLA-DRB1	NM_001243965.1	NM_001243965	1.0	NM_001243965.1:1
ANKRD36C	NM_001310154.3	NM_001310154	1.0	NM_001310154.3:1
IFNAR1	NM_000629.3	NM_000629	7.0	NM_000629.3:7
CNOT2	NM_014515.6	NM_014515	1.0	NM_014515.6:1
NDUFAF8	NM_001086521.2	NM_001086521	4.0	NM_001086521.2:4
DHX16	NM_003587.5	NM_003587	8.0	NM_003587.5:8
DDX54	NM_024072.4	NM_024072	1.3	NM_024072.4:4;NM_001111322.2:3
DHX34	NM_014681.6	NM_014681	24.0	NM_014681.6:24
SETD1B	NM_001353345.1	NM_001353345	1.0	NM_001353345.1:1
FITM2	NM_001080472.4	NM_001080472	4.0	NM_001080472.4:4
MESD	NM_015154.3	NM_015154	4.0	NM_015154.3:4
MAGI3	NM_001142782.2	NM_001142782	3.0	NM_001142782.2:3
SPAG16	NM_024532.5	NM_024532	4.0	NM_024532.5:4
DQX1	NM_133637.3	NM_133637	1.0	NM_133637.3:1
UNC50	NM_014044.6	NM_014044	1.0	NM_014044.6:1
GCN1	NM_006836.2	NM_006836	14.0	NM_006836.2:14
IQSEC3	NM_001170738.2	NM_001170738	8.0	NM_001170738.2:8
ZNF875	NM_181786.3	NM_181786	3.0	NM_181786.3:3
GFRA4	NM_022139.3	NM_022139	1.0	NM_022139.3:1;NM_145762.2:1
IRF9	NM_006084.5	NM_006084	7.0	NM_006084.5:7
GSX2	NM_133267.3	NM_133267	2.0	NM_133267.3:2
IL7	NM_000880.4	NM_000880	3.0	NM_000880.4:3
SEC31A	NM_001077207.4	NM_001077207	6.0	NM_001077207.4:6
RAD9B	NM_152442.4	NM_152442	1.5	NM_152442.4:3;NM_001286531.2:2;NM_001286533.2:1;NM_001286536.2:1
DDX6	NM_004397.6	NM_004397	6.0	NM_004397.6:6
OXR1	NM_018002.3	NM_018002	2.0	NM_018002.3:2
IQGAP3	NM_178229.5	NM_178229	6.0	NM_178229.5:6
HSPA1A	NM_005345.6	NM_005345	3.0	NM_005345.6:3
HSPA1B	NM_005346.6	NM_005346	1.0	NM_005346.6:1
UTP14C	NM_021645.6	NM_021645	1.0	NM_021645.6:1
RABL3	NM_173825.5	NM_173825	1.0	NM_173825.5:1
DPH2	NM_001384.5	NM_001384	1.0	NM_001384.5:1
ATP5MD	NM_001206427.2	NM_001206427	1.0	NM_001206427.2:1
IQSEC1	NM_001134382.3	NM_001134382	17.0	NM_001134382.3:17
PACRG	NM_152410.2	NM_152410	3.0	NM_152410.2:3
AVPR1A	NM_000706.5	NM_000706	3.0	NM_000706.5:3
SUCO	NM_014283.5	NM_014283	2.0	NM_014283.5:2
JRK	NM_003724.4	NM_003724	9.0	NM_003724.4:9;NM_005672.5:1
DDIT3	NM_004083.5	NM_004083	3.0	NM_004083.5:3
IRX3	NM_024336.3	NM_024336	4.0	NM_024336.3:4
TMEM186	NM_015421.4	NM_015421	1.0	NM_015421.4:1
NCOA6	NM_014071.5	NM_014071	26.0	NM_014071.5:26
HS2ST1	NM_012262.4	NM_012262	1.0	NM_012262.4:1
LRRC39	NM_001256385.1	NM_001256385	1.0	NM_001256385.1:1
RTCA	NM_001130841.1	NM_001130841	1.0	NM_001130841.1:1
VCAM1	NM_001078.4	NM_001078	4.0	NM_001078.4:4
S1PR1	NM_001400.5	NM_001400	2.0	NM_001400.5:2
UBE4B	NM_001105562.3	NM_001105562	6.0	NM_001105562.3:6
AMY2B	NM_020978.4	NM_020978	1.0	NM_020978.4:1
AMY2A	NM_000699.3	NM_000699	3.0	NM_000699.3:3
DFFA	NM_004401.3	NM_004401	5.0	NM_004401.3:5
CASZ1	NM_001079843.3	NM_001079843	33.0	NM_001079843.3:33
VAV3	NM_006113.5	NM_006113	19.0	NM_006113.5:19
KIAA1324	NM_020775.5	NM_020775	2.0	NM_020775.5:2
GSTM1	NM_000561.4	NM_000561	4.0	NM_000561.4:4
GSTM5	NM_000851.4	NM_000851	5.0	NM_000851.4:5
CSF1	NM_000757.6	NM_000757	4.0	NM_000757.6:4
STRIP1	NM_033088.4	NM_033088	3.0	NM_033088.4:3
SLC16A4	NM_004696.3	NM_004696	1.0	NM_004696.3:1
KCNA10	NM_005549.2	NM_005549	4.0	NM_005549.2:4
CEPT1	NM_006090.5	NM_006090	1.0	NM_006090.5:1
CHIA	NM_201653.4	NM_201653	9.0	NM_201653.4:9
OVGP1	NM_002557.4	NM_002557	6.0	NM_002557.4:6
ST7L	NM_017744.5	NM_017744	2.0	NM_017744.5:2
TRIM33	NM_015906.4	NM_015906	4.0	NM_015906.4:4
BCAS2	NM_005872.3	NM_005872	1.0	NM_005872.3:1
SYCP1	NM_003176.4	NM_003176	5.0	NM_003176.4:5
DISP3	NM_020780.2	NM_020780	8.0	NM_020780.2:8
PTGFRN	NM_020440.4	NM_020440	8.0	NM_020440.4:8
CD101	NM_001256106.2	NM_001256106	9.0	NM_001256106.2:9
TTF2	NM_003594.4	NM_003594	17.0	NM_003594.4:17
DRAXIN	NM_198545.4	NM_198545	2.0	NM_198545.4:2
CLCN6	NM_001286.4	NM_001286	10.0	NM_001286.4:10
NPPB	NM_002521.3	NM_002521	6.0	NM_002521.3:6
REG4	NM_032044.4	NM_032044	1.0	NM_032044.4:1
NBPF7	NM_001047980.2	NM_001047980	2.0	NM_001047980.2:2
MIIP	NM_021933.4	NM_021933	10.0	NM_021933.4:10
C1QTNF12	NM_001014980.3	NM_001014980	3.0	NM_001014980.3:3
DHRS3	NM_004753.7	NM_004753	1.0	NM_004753.7:1
INTS11	NM_001256456.1	NM_001256456	4.0	NM_001256456.1:4
TAS1R3	NM_152228.3	NM_152228	9.0	NM_152228.3:9
PDPN	NM_006474.4	NM_006474	3.0	NM_006474.4:3
VWA1	NM_022834.5	NM_022834	4.0	NM_022834.5:4
PIAS3	NM_006099.3	NM_006099	4.0	NM_006099.3:4
TXNIP	NM_006472.6	NM_006472	4.0	NM_006472.6:4
BCL9	NM_004326.4	NM_004326	5.0	NM_004326.4:5
ATAD3B	NM_031921.6	NM_031921	7.0	NM_031921.6:7
CA14	NM_012113.3	NM_012113	3.0	NM_012113.3:3
CTSS	NM_004079.5	NM_004079	2.0	NM_004079.5:2
SEMA6C	NM_001178061.2	NM_001178061	4.0	NM_001178061.2:4
TNFAIP8L2	NM_024575.5	NM_024575	3.0	NM_024575.5:3
PSMD4	NM_002810.4	NM_002810	2.0	NM_002810.4:2
CGN	NM_020770.3	NM_020770	8.0	NM_020770.3:8
TUFT1	NM_020127.3	NM_020127	1.0	NM_020127.3:1
THEM4	NM_053055.5	NM_053055	2.0	NM_053055.5:2
TCHHL1	NM_001008536.2	NM_001008536	6.0	NM_001008536.2:6
TMEM51	NM_001136218.2	NM_001136218	3.0	NM_001136218.2:3
HRNR	NM_001009931.3	NM_001009931	2.0	NM_001009931.3:2
LCE3C	NM_178434.3	NM_178434	3.0	NM_178434.3:3
LCE1C	NM_178351.4	NM_178351	2.0	NM_178351.4:2
IVL	NM_005547.3	NM_005547	16.0	NM_005547.3:16
PRR9	NM_001195571.2	NM_001195571	1.0	NM_001195571.2:1
PGLYRP3	NM_052891.2	NM_052891	6.0	NM_052891.2:6
S100A12	NM_005621.2	NM_005621	1.0	NM_005621.2:1
S100A6	NM_014624.4	NM_014624	1.0	NM_014624.4:1
S100A4	NM_002961.3	NM_002961	4.0	NM_002961.3:4
S100A2	NM_001366407.1	NM_001366407	1.0	NM_001366407.1:1
NPR1	NM_000906.4	NM_000906	7.0	NM_000906.4:7
JTB	NM_006694.4	NM_006694	1.0	NM_006694.4:1
UBAP2L	NM_014847.4	NM_014847	4.0	NM_014847.4:4
EFNA3	NM_004952.5	NM_004952	1.0	NM_004952.5:1
TRIM46	NM_025058.5	NM_025058	1.0	NM_025058.5:1
MTX1	NM_002455.4	NM_002455	1.0	NM_002455.4:1
AGMAT	NM_024758.5	NM_024758	3.0	NM_024758.5:3
SMG5	NM_015327.3	NM_015327	2.0	NM_015327.3:2
GLMP	NM_144580.3	NM_144580	1.0	NM_144580.3:1
TSACC	NM_001304826.2	NM_001304826	1.0	NM_001304826.2:1
PEAR1	NM_001080471.1	NM_001080471	3.0	NM_001080471.1:3
ARHGEF11	NM_014784.4	NM_014784	2.0	NM_014784.4:2
ETV3L	NM_001004341.2	NM_001004341	5.0	NM_001004341.2:5
FCRL5	NM_031281.3	NM_031281	8.0	NM_031281.3:8
FCRL4	NM_031282.3	NM_031282	3.0	NM_031282.3:3
FBLIM1	NM_017556.4	NM_017556	6.0	NM_017556.4:6
FCRL3	NM_052939.4	NM_052939	4.0	NM_052939.4:4
UQCRHL	NM_001089591.1	NM_001089591	2.0	NM_001089591.1:2
CD1D	NM_001766.3	NM_001766	2.0	NM_001766.3:2
CD1C	NM_001765.3	NM_001765	5.0	NM_001765.3:5
CD1B	NM_001764.3	NM_001764	3.0	NM_001764.3:3
CD1E	NM_030893.4	NM_030893	2.0	NM_030893.4:2
OR10X1	NM_001004477.1	NM_001004477	2.0	NM_001004477.1:2
MNDA	NM_002432.3	NM_002432	3.0	NM_002432.3:3
AIM2	NM_004833.3	NM_004833	5.0	NM_004833.3:5
FCER1A	NM_002001.3	NM_002001	6.0	NM_002001.3:6
ZBTB17	NM_001287603.1	NM_001287603	1.0	NM_001287603.1:1
SLAMF9	NM_033438.4	NM_033438	6.0	NM_033438.4:6
IGSF8	NM_052868.6	NM_052868	1.0	NM_052868.6:1
CD48	NM_001778.4	NM_001778	3.0	NM_001778.4:3
SLAMF7	NM_021181.5	NM_021181	1.0	NM_021181.5:1
ITLN1	NM_017625.3	NM_017625	6.0	NM_017625.3:6
F11R	NM_016946.6	NM_016946	1.0	NM_016946.6:1
ADAMTS4	NM_005099.6	NM_005099	1.0	NM_005099.6:1
PCP4L1	NM_001102566.2	NM_001102566	2.0	NM_001102566.2:2
FCRLA	NM_001184871.2	NM_001184871	1.0	NM_001184871.2:2;NM_032738.4:2;NM_001184867.2:1
UAP1	NM_001324116.1	NM_001324116	6.0	NM_001324116.1:6
HSD17B7	NM_016371.3	NM_016371	5.0	NM_016371.3:5
MAEL	NM_032858.3	NM_032858	2.0	NM_032858.3:2
GPA33	NM_005814.3	NM_005814	3.0	NM_005814.3:3
POU2F1	NM_002697.4	NM_002697	4.0	NM_002697.4:4
MPZL1	NM_003953.6	NM_003953	2.0	NM_003953.6:2
PADI2	NM_007365.3	NM_007365	7.0	NM_007365.3:7
PADI1	NM_013358.3	NM_013358	3.0	NM_013358.3:3
TNFSF4	NM_003326.5	NM_003326	2.0	NM_003326.5:2
CACYBP	NM_014412.3	NM_014412	2.0	NM_014412.3:2
PAPPA2	NM_020318.3	NM_020318	12.0	NM_020318.3:12
BRINP2	NM_021165.4	NM_021165	1.0	NM_021165.4:1
SEC16B	NM_033127.3	NM_033127	7.0	NM_033127.3:7
SOAT1	NM_003101.6	NM_003101	5.0	NM_003101.6:5
CEP350	NM_014810.5	NM_014810	4.0	NM_014810.5:4
DHX9	NM_001357.5	NM_001357	4.0	NM_001357.5:4
IGSF21	NM_032880.5	NM_032880	3.0	NM_032880.5:3
PTGS2	NM_000963.4	NM_000963	12.0	NM_000963.4:12
HTR6	NM_000871.3	NM_000871	9.0	NM_000871.3:9
CFAP74	NM_001304360.2	NM_001304360	1.0	NM_001304360.2:1
LHX9	NM_020204.3	NM_020204	1.0	NM_020204.3:1
INAVA	NM_001142569.3	NM_001142569	2.5	NM_001142569.3:5;NM_018265.4:2
LAD1	NM_005558.4	NM_005558	5.0	NM_005558.4:5
CSRP1	NM_004078.3	NM_004078	3.0	NM_004078.3:3
RNPEP	NM_020216.4	NM_020216	2.0	NM_020216.4:2
ELF3	NM_004433.5	NM_004433	1.0	NM_004433.5:1
MYOG	NM_002479.6	NM_002479	5.0	NM_002479.6:5
ZC3H11A	NM_001319238.2	NM_001319238	1.0	NM_001319238.2:1
MFSD4A	NM_181644.5	NM_181644	1.0	NM_181644.5:1
